id,smiles,compound_class,compound_subclass,name,molecular_weight,formula,cas_number,created_at,updated_at,MolLogP,qed,ExactMolWt,fr_phenol,fr_methoxy,fr_lactone,fr_urea
399,OC1=CC2=C(C=C1)C1=C(O2)C2=C(OC1=O)C=C(O)C=C2,Other polyphenols,Other polyphenols,Coumestrol,268.221,C15H8O5,479-13-0,2007-06-29 00:00:00 UTC,2015-05-10 23:44:11 UTC,3.103600000000001,0.4785965928491851,268.03717335600004,2,0,0,0
400,COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2OC=C(C(=O)C2=C1)C1=CC=C(O)C=C1,Flavonoids,Isoflavonoids,Glycitin,446.404,C22H22O10,,2009-06-08 15:59:33 UTC,2015-05-10 23:28:49 UTC,0.35289999999999994,0.37015619314178994,446.12129690399996,1,1,0,0
401,CC(=O)OC[C@H]1O[C@@H](OC2=CC3=C(C=C2)C(=O)C(=CO3)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,Flavonoids,Isoflavonoids,6''-O-Acetyldaidzin,458.415,C23H22O10,,2009-06-08 16:10:28 UTC,2015-05-10 23:28:50 UTC,0.9150999999999994,0.4054706902175574,458.1212969039999,1,0,0,0
402,O[C@H]1[C@H](O)[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=CC(O)=C3C(OC=C(C3=O)C3=CC=C(O)C=C3)=C2)[C@@H]1O,Flavonoids,Isoflavonoids,6''-O-Malonylgenistin,518.424,C24H22O13,,2009-06-08 16:19:20 UTC,2015-05-10 23:28:50 UTC,0.07550000000000001,0.1807047436390575,518.1060407639999,2,0,0,0
403,OC[C@H]1O[C@@H](OC2=CC3=C(C=C2)C(=O)C(=CO3)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,Flavonoids,Isoflavonoids,Daidzin,416.37800000000004,C21H20O9,552-66-9,2009-06-08 16:37:45 UTC,2015-05-10 23:28:50 UTC,0.34429999999999966,0.40574763367710653,416.11073221999993,1,0,0,0
404,OC[C@H]1O[C@@H](OC2=CC(O)=C3C(=O)C(=COC3=C2)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,Flavonoids,Isoflavonoids,Genistin,432.37800000000004,C21H20O10,529-59-9,2009-06-08 16:52:07 UTC,2015-05-10 23:28:50 UTC,0.049899999999999556,0.3310267553587243,432.1056468399999,2,0,0,0
405,CC(=O)OC[C@H]1O[C@@H](OC2=CC(O)=C3C(OC=C(C3=O)C3=CC=C(O)C=C3)=C2)[C@H](O)[C@@H](O)[C@@H]1O,Flavonoids,Isoflavonoids,6''-O-Acetylgenistin,474.414,C23H22O11,,2009-06-10 12:35:55 UTC,2015-05-10 23:28:50 UTC,0.6206999999999994,0.32769188870036625,474.1162115239999,2,0,0,0
406,COC1=CC2=C(OC=C(C2=O)C2=CC=C(O)C=C2)C=C1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]1O,Flavonoids,Isoflavonoids,6''-O-Acetylglycitin,488.441,C24H24O11,,2009-06-10 12:47:54 UTC,2015-05-10 23:28:50 UTC,0.9236999999999993,0.3646661068981062,488.1318615879998,1,1,0,0
407,O[C@H]1[C@H](O)[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=CC3=C(C=C2)C(=O)C(=CO3)C2=CC=C(O)C=C2)[C@@H]1O,Flavonoids,Isoflavonoids,6''-O-Malonyldaidzin,502.42400000000004,C24H22O12,,2009-06-10 15:09:22 UTC,2015-05-10 23:28:50 UTC,0.36989999999999973,0.22043335662217348,502.1111261439999,1,0,0,0
408,COC1=C(O[C@@H]2O[C@H](COC(=O)CC(O)=O)[C@@H](O)[C@H](O)[C@H]2O)C=C2OC=C(C(=O)C2=C1)C1=CC=C(O)C=C1,Flavonoids,Isoflavonoids,6''-O-Malonylglycitin,532.45,C25H24O13,,2009-06-10 14:56:15 UTC,2015-05-10 23:28:50 UTC,0.3785000000000002,0.1969217636644352,532.1216908279999,1,1,0,0
411,[H][C@]1(CO)O[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,Phenolic acids,Hydroxybenzoic acids,Ellagic acid glucoside,464.333,C20H16O13,,2005-03-15 15:05:35 UTC,2015-05-10 23:28:50 UTC,-1.2141000000000006,0.10751843782755494,464.05909057199983,3,0,0,0
412,OC(=O)C1=CC(O)=C(O)C=C1,Phenolic acids,Hydroxybenzoic acids,Protocatechuic acid,154.12,C7H6O4,99-50-3,2002-09-12 14:09:47 UTC,2015-05-10 23:28:50 UTC,0.7959999999999998,0.5224912248827285,154.026608672,2,0,0,0
413,OC(=O)C1=CC(O)=C(O)C(O)=C1,Phenolic acids,Hydroxybenzoic acids,Gallic acid,170.12,C7H6O5,149-91-7,2002-09-12 14:10:47 UTC,2015-05-10 23:28:50 UTC,0.5015999999999998,0.45988822950048275,170.021523292,3,0,0,0
414,COC1=C(O)C=CC(=C1)C(O)=O,Phenolic acids,Hydroxybenzoic acids,Vanillic acid,168.14700000000002,C8H8O4,121-34-6,2004-05-06 16:14:14 UTC,2015-05-10 23:28:50 UTC,1.099,0.6933988517563215,168.042258736,1,1,0,0
416,OC(=O)C1=C(O)C=CC(O)=C1,Phenolic acids,Hydroxybenzoic acids,Gentisic acid,154.12,C7H6O4,490-79-9,2004-08-30 00:00:00 UTC,2015-05-10 23:28:50 UTC,0.7959999999999998,0.5224912248827285,154.026608672,2,0,0,0
417,OC1=C(O)C2=C3C(=C1)C(=O)OC1=C3C(=CC(O)=C1O)C(=O)O2,Phenolic acids,Hydroxybenzoic acids,Ellagic acid,302.193,C14H6O8,476-66-4,2004-08-26 00:00:00 UTC,2015-05-10 23:28:50 UTC,1.3127999999999997,0.216284535941976,302.00626715199996,4,0,0,0
418,OC(=O)C1=CC=C(O)C=C1,Phenolic acids,Hydroxybenzoic acids,4-Hydroxybenzoic acid,138.121,C7H6O3,99-96-7,2004-05-06 16:05:32 UTC,2015-05-10 23:28:50 UTC,1.0903999999999998,0.6102585058580265,138.031694052,1,0,0,0
420,COC1=CC(=CC(OC)=C1O)C(O)=O,Phenolic acids,Hydroxybenzoic acids,Syringic acid,198.173,C9H10O5,530-57-4,2004-06-18 00:00:00 UTC,2015-05-10 23:28:50 UTC,1.1075999999999997,0.7602674433200691,198.05282342,1,2,0,0
421,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@H]1O)C(O)=O,Phenolic acids,Hydroxybenzoic acids,5-O-Galloylquinic acid,344.27099999999996,C14H16O10,,2004-10-28 14:50:38 UTC,2016-06-02 09:25:21 UTC,-1.3399000000000003,0.2555068574110903,344.0743467119999,3,0,0,0
422,[H][C@]1(O)CO[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]1([H])O,Phenolic acids,Hydroxybenzoic acids,Ellagic acid arabinoside,434.30699999999996,C19H14O12,,2005-01-25 10:32:20 UTC,2015-05-10 23:28:50 UTC,-0.5750000000000004,0.13342580312279512,434.04852588799986,3,0,0,0
423,[H][C@]1(CO[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]1([H])O)OC(C)=O,Phenolic acids,Hydroxybenzoic acids,Ellagic acid acetyl-xyloside,476.344,C21H16O13,,2005-01-25 10:32:20 UTC,2015-05-10 23:28:50 UTC,-0.004200000000000148,0.11429957679203007,476.05909057199983,3,0,0,0
424,[H][C@@]1(CO[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]1([H])O)OC(C)=O,Phenolic acids,Hydroxybenzoic acids,Ellagic acid acetyl-arabinoside,476.344,C21H16O13,,2005-01-25 10:32:20 UTC,2015-05-10 23:28:50 UTC,-0.004200000000000148,0.11429957679203007,476.05909057199983,3,0,0,0
427,OC(=O)C1=CC=CC=C1,Phenolic acids,Hydroxybenzoic acids,Benzoic acid,122.12100000000001,C7H6O2,65-85-0,2005-01-26 10:45:03 UTC,2015-05-10 23:28:50 UTC,1.3848,0.6106035394285075,122.036779432,0,0,0,0
428,OC(=O)C1=CC=CC=C1O,Phenolic acids,Hydroxybenzoic acids,2-Hydroxybenzoic acid,138.121,C7H6O3,69-72-7,2005-01-26 00:00:00 UTC,2015-05-10 23:28:50 UTC,1.0903999999999998,0.6102585058580265,138.031694052,1,0,0,0
429,OC(=O)C1=CC(O)=CC=C1,Phenolic acids,Hydroxybenzoic acids,3-Hydroxybenzoic acid,138.121,C7H6O3,99-06-9,2005-01-26 00:00:00 UTC,2015-05-10 23:28:50 UTC,1.0904,0.6102585058580265,138.031694052,1,0,0,0
430,OC(=O)C1=C(O)C(O)=CC=C1,Phenolic acids,Hydroxybenzoic acids,"2,3-Dihydroxybenzoic acid",154.12,C7H6O4,303-38-8,2005-01-26 13:37:52 UTC,2015-05-10 23:28:51 UTC,0.7959999999999998,0.5224912248827285,154.026608672,2,0,0,0
431,OC(=O)C1=C(O)C=C(O)C=C1,Phenolic acids,Hydroxybenzoic acids,"2,4-Dihydroxybenzoic acid",154.12,C7H6O4,89-86-1,2005-01-26 13:37:52 UTC,2015-05-10 23:28:51 UTC,0.7959999999999998,0.5585391396988667,154.026608672,2,0,0,0
433,OCC1OC(OC2=CC=C(C=C2)C(O)=O)C(O)C(O)C1O,Phenolic acids,Hydroxybenzoic acids,4-Hydroxybenzoic acid 4-O-glucoside,300.26099999999997,C13H16O8,,2005-02-04 00:00:00 UTC,2015-05-10 23:28:51 UTC,-1.4365000000000003,0.4559896622024177,300.08451747199996,0,0,0,0
434,OCC1OC(OC2=C(O)C=C(C=C2)C(O)=O)C(O)C(O)C1O,Phenolic acids,Hydroxybenzoic acids,Protocatechuic acid 4-O-glucoside,316.26099999999997,C13H16O9,,2005-02-04 00:00:00 UTC,2015-05-10 23:28:51 UTC,-1.7309000000000003,0.3795093239688095,316.079432092,1,0,0,0
435,[H][C@]1(CO)O[C@@]([H])(OC2=C(O)C=C(C=C2O)C(O)=O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,Phenolic acids,Hydroxybenzoic acids,Gallic acid 4-O-glucoside,332.26,C13H16O10,,2005-02-04 00:00:00 UTC,2015-05-10 23:28:51 UTC,-2.0253,0.32525368528175586,332.07434671199997,2,0,0,0
436,OC(=O)C1=CC(O)=CC(O)=C1,Phenolic acids,Hydroxybenzoic acids,"3,5-Dihydroxybenzoic acid",154.12,C7H6O4,99-10-5,2006-04-26 16:02:55 UTC,2015-05-10 23:28:51 UTC,0.7959999999999998,0.5585391396988667,154.026608672,2,0,0,0
437,OC(=O)C1=C(O)C=CC=C1O,Phenolic acids,Hydroxybenzoic acids,"2,6-Dihydroxybenzoic acid",154.12,C7H6O4,303-07-1,2006-04-26 16:02:55 UTC,2015-05-10 23:28:51 UTC,0.7959999999999998,0.5585391396988667,154.026608672,2,0,0,0
438,OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1,Phenolic acids,Hydroxybenzoic acids,Gallic acid 3-O-gallate,322.224,C14H10O9,536-08-3,2007-03-19 00:00:00 UTC,2015-05-10 23:28:51 UTC,1.1319999999999995,0.2757811567339853,322.0324819,5,0,0,0
439,CCOC(=O)C1=CC(O)=C(O)C(O)=C1,Phenolic acids,Hydroxybenzoic acids,Gallic acid ethyl ester,198.173,C9H10O5,,2005-09-07 13:43:27 UTC,2015-05-10 23:28:51 UTC,0.9800999999999997,0.4867117891135349,198.05282342,3,0,0,0
440,OC(=O)C1=C(OC2=C(O)C3=C4C(=C2)C(=O)OC2=C(O)C(O)=CC(C(=O)O3)=C42)C(O)=C(O)C(O)=C1,Phenolic acids,Hydroxybenzoic acids,Valoneic acid dilactone,470.296,C21H10O13,,2007-10-05 00:00:00 UTC,2015-05-10 23:28:51 UTC,2.2145,0.11404677546555633,470.01214037999983,6,0,0,0
444,CO[C@H]1OC(OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,Phenolic acids,Hydroxybenzoic acids,Galloyl glucose,332.26,C13H16O10,,2005-02-04 00:00:00 UTC,2015-05-10 23:28:51 UTC,-1.6283000000000003,0.2793192849856586,332.07434671199997,3,1,0,0
445,[H][C@@]12COC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)O[C@@]1([H])[C@]1([H])OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)O[C@@]1([H])[C@]([H])(OC(=O)C1=CC(O)=C(O)C(OC3=C4C(=C(O)C(O)=C3O)C3=C(O)C(O)=C(O)C=C3C(=O)OC[C@@]3([H])O[C@@]([H])(OC(=O)C5=CC(O)=C(O)C(OC6=C7C(=C(O)C(O)=C6O)C6=C(O)C(O)=C(O)C=C6C(=O)OC[C@@]6([H])O[C@@]([H])(OC(=O)C8=CC(O)=C(O)C(O)=C8)[C@]8([H])OC(=O)C9=CC(O)=C(O)C(O)=C9C9=C(O)C(O)=C(O)C=C9C(=O)O[C@@]8([H])[C@]6([H])OC7=O)=C5)[C@]5([H])OC(=O)C6=CC(O)=C(O)C(O)=C6C6=C(O)C(O)=C(O)C=C6C(=O)O[C@@]5([H])[C@]3([H])OC4=O)=C1)O2,Phenolic acids,Hydroxybenzoic acids,Lambertianin C,2805.9,C123H80O78,,2005-01-24 00:00:00 UTC,2015-05-10 23:28:51 UTC,5.740899999999974,0.04405775398366649,2804.2293429200004,43,0,3,0
446,OCC1OC(OC(=O)C2=CC(O)=C3OC4=C(OC3=C2)C(O)=C2C(=C4)C(=O)O\C=C\OC(OC(=O)C3=CC(O)=C(O)C(OC4=C(O)C(O)=C(O)C(=C4C(O)=O)C4=C(O)C(O)=C(O)C=C4C(O)=O)=C3)C3OC(=O)C4=CC(O)=C(O)C(O)=C4C4=C(O)C(O)=C(O)C=C4C(=O)OC3COC(=O)C3=CC(O)=C(O)C(O)=C23)C2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)OC1C2O,Phenolic acids,Hydroxybenzoic acids,Sanguiin H-6,1871.28,C82H54O52,82978-00-5,2005-01-24 00:00:00 UTC,2015-05-10 23:28:51 UTC,4.8435000000000095,0.049434837844308424,1870.1581119679981,25,0,2,0
449,OC1OC2COC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C4OC(=O)C5=C6C(OC(=O)C3=C46)=C(O)C(O)=C5C3=C(O)C(O)=C(O)C=C3C(=O)OC2C2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)OC12,Phenolic acids,Hydroxybenzoic acids,Punicalagin,1084.72,C48H28O30,65995-63-3,2008-04-16 00:00:00 UTC,2015-05-10 23:28:51 UTC,1.9586000000000063,0.03391503454761896,1084.0665394960004,16,0,1,0
454,OC(=O)C=CC1=CC=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,p-Coumaric acid,164.158,C9H8O3,7400-08-0,2002-09-25 13:36:42 UTC,2015-05-10 23:28:51 UTC,1.49,0.65083387330713,164.047344116,1,0,0,0
455,[H][C@@]1(O)C[C@](O)(C[C@@]([H])(OC(=O)\C=C\C2=CC=C(O)C=C2)[C@]1([H])O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,5-p-Coumaroylquinic acid,338.309,C16H18O8,,2002-08-28 13:39:07 UTC,2015-05-10 23:28:51 UTC,-0.3515000000000004,0.3699167065444264,338.10016753599996,1,0,0,0
456,O[C@@H]1C[C@](O)(C(O)=O)C[C@@H](O)[C@H]1OC(=O)\C=C\C1=CC=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,4-p-Coumaroylquinic acid,338.309,C16H18O8,,2002-08-21 15:05:48 UTC,2016-06-02 09:18:36 UTC,-0.35150000000000126,0.3699167065444264,338.10016753599996,1,0,0,0
457,OC(=O)\C=C\C1=CC(O)=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,Caffeic acid,180.157,C9H8O4,331-39-5,2002-08-21 08:54:05 UTC,2015-05-10 23:28:51 UTC,1.1956,0.47162133314166776,180.042258736,2,0,0,0
458,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)=C1,Phenolic acids,Hydroxycinnamic acids,Feruloyl glucose,356.325,C16H20O9,,2002-08-21 15:11:17 UTC,2015-05-10 23:28:51 UTC,-1.2429000000000006,0.3227290342044105,356.11073221999993,1,1,0,0
459,COC1=C(O)C=CC(C=CC(O)=O)=C1,Phenolic acids,Hydroxycinnamic acids,Ferulic acid,194.18400000000003,C10H10O4,1135-24-6,2002-09-23 09:04:36 UTC,2015-05-10 23:28:51 UTC,1.4986,0.715320210715463,194.0579088,1,1,0,0
460,O[C@H]([C@@H](OC(=O)\C=C\C1=CC(O)=C(O)C=C1)C(O)=O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,Caffeoyl tartaric acid,312.22900000000004,C13H12O9,,2005-08-18 12:01:08 UTC,2015-05-10 23:28:51 UTC,-0.44710000000000033,0.2659178582495448,312.04813196399994,2,0,0,0
461,OC(=O)[C@@H](CC1=CC(O)=C(O)C=C1)OC(=O)\C=C\C1=CC(O)=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,Rosmarinic acid,360.315,C18H16O8,537-15-5,2003-03-25 14:47:33 UTC,2015-05-10 23:28:51 UTC,1.7612999999999999,0.29764821037336514,360.08451747199996,4,0,0,0
462,OC(=O)C=CC1=CC=CC=C1O,Phenolic acids,Hydroxycinnamic acids,o-Coumaric acid,164.158,C9H8O3,,2004-08-10 00:00:00 UTC,2015-05-10 23:28:51 UTC,1.49,0.65083387330713,164.047344116,1,0,0,0
463,OC(=O)\C=C\C1=CC(O)=CC=C1,Phenolic acids,Hydroxycinnamic acids,m-Coumaric acid,164.158,C9H8O3,588-30-7,2004-08-26 00:00:00 UTC,2015-05-10 23:28:51 UTC,1.49,0.65083387330713,164.047344116,1,0,0,0
464,COC1=CC(C=CC(O)=O)=CC(OC)=C1O,Phenolic acids,Hydroxycinnamic acids,Sinapic acid,224.21,C11H12O5,530-59-6,2002-09-19 09:46:19 UTC,2015-05-10 23:28:51 UTC,1.5071999999999999,0.7578877168072972,224.068473484,1,2,0,0
465,OCC1OC(OC(=O)\C=C\C2=CC=C(O)C=C2)C(O)C(O)C1O,Phenolic acids,Hydroxycinnamic acids,p-Coumaroyl glucose,326.29900000000004,C15H18O8,,2002-09-20 16:21:31 UTC,2015-05-10 23:28:51 UTC,-1.2515000000000007,0.34182580624033143,326.10016753599996,1,0,0,0
466,O[C@@H]1C[C@](O)(C(O)=O)C[C@@H](O)[C@H]1OC(=O)\C=C\C1=CC=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,p-Coumaroylquinic acid,338.309,C16H18O8,,2002-09-20 14:53:52 UTC,2016-06-02 09:20:20 UTC,-0.35150000000000126,0.3699167065444264,338.10016753599996,1,0,0,0
467,O[C@@H]1C[C@@](O)(C[C@@H](OC(=O)\C=C\C2=CC=C(O)C(O)=C2)[C@H]1O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,3-Caffeoylquinic acid,354.309,C16H18O9,327-97-9,2002-09-20 16:21:09 UTC,2016-06-02 08:19:48 UTC,-0.6459000000000004,0.23408527976084326,354.09508215599993,2,0,0,0
468,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCC3=CC(O)=C(O)C=C3)O[C@H](CO)[C@H]2OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,Phenolic acids,Hydroxycinnamic acids,Verbascoside,624.587,C29H36O15,61276-17-3,2003-05-05 11:53:32 UTC,2015-05-10 23:28:51 UTC,-1.0159000000000018,0.08727041949615721,624.205420452,4,0,0,0
469,O[C@@H]1C[C@@](O)(C[C@@H](O)[C@H]1OC(=O)\C=C\C1=CC(O)=C(O)C=C1)C(O)=O,Phenolic acids,Hydroxycinnamic acids,4-Caffeoylquinic acid,354.309,C16H18O9,,2004-08-26 00:00:00 UTC,2016-06-02 08:07:05 UTC,-0.6459000000000004,0.23408527976084326,354.09508215599993,2,0,0,0
470,OC(C(OC(=O)\C=C\C1=CC=C(O)C=C1)C(O)=O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,p-Coumaroyl tartaric acid,296.23,C13H12O8,,2005-08-18 12:06:21 UTC,2015-05-10 23:28:52 UTC,-0.1527000000000004,0.4191205517791197,296.05321734399996,1,0,0,0
471,NC(CCC(=O)NC(CSC1=CC(\C=C\C(=O)OC(C(O)C(O)=O)C(O)=O)=C(SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)=C1O)C(=O)NCC(O)=O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,"2,5-di-S-Glutathionyl caftaric acid",922.8439999999999,C33H42N6O21S2,,2005-08-18 12:22:45 UTC,2015-05-10 23:28:52 UTC,-4.507500000000002,0.016294204575354552,922.1844443640002,2,0,0,0
472,COC1=C(O)C=CC(\C=C\C(=O)O[C@@H]([C@H](O)C(O)=O)C(O)=O)=C1,Phenolic acids,Hydroxycinnamic acids,Feruloyl tartaric acid,326.256,C14H14O9,,2005-09-06 12:01:18 UTC,2015-05-10 23:28:52 UTC,-0.14410000000000017,0.39601334530097365,326.06378202799993,1,1,0,0
473,CCOC(=O)\C=C\C1=CC(O)=C(O)C=C1,Phenolic acids,Hydroxycinnamic acids,Caffeic acid ethyl ester,208.21099999999998,C11H12O4,102-37-4,2005-09-06 12:19:55 UTC,2015-05-10 23:28:52 UTC,1.6741,0.4502165744059466,208.073558864,2,0,0,0
474,OC[C@H]1O[C@@H](O)[C@H](OC(=O)\C=C\C2=CC=CC=C2)[C@@H](O)[C@@H]1O,Phenolic acids,Hydroxycinnamic acids,Cinnamoyl glucose,310.29900000000004,C15H18O7,,2004-04-29 00:00:00 UTC,2015-05-10 23:28:52 UTC,-0.9571000000000005,0.41802725380385297,310.105252916,0,0,0,0
475,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,5-Caffeoylquinic acid,354.309,C16H18O9,327-97-9,2004-08-26 00:00:00 UTC,2016-06-02 08:17:27 UTC,-0.6459000000000004,0.23408527976084326,354.09508215599993,2,0,0,0
476,O[C@@H]1C[C@@](O)(C[C@@H](OC(=O)\C=C\C2=CC=C(O)C=C2)[C@H]1O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,3-p-Coumaroylquinic acid,338.309,C16H18O8,,2004-08-26 00:00:00 UTC,2015-05-10 23:28:52 UTC,-0.3515000000000004,0.3699167065444264,338.10016753599996,1,0,0,0
477,NC(CCC(=O)NC(CSC1=C(\C=C\C(=O)OC(C(O)C(O)=O)C(O)=O)C=CC(O)=C1O)C(=O)NCC(O)=O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,2-S-Glutathionyl caftaric acid,617.5369999999999,C23H27N3O15S,,2005-09-06 12:28:21 UTC,2015-05-10 23:28:52 UTC,-2.477299999999996,0.037416274149319535,617.1162881639999,2,0,0,0
478,[H][C@@]1(O)C[C@](O)(C[C@@]([H])(OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)[C@]1([H])O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,5-Feruloylquinic acid,368.335,C17H20O9,,2004-08-27 00:00:00 UTC,2016-05-30 07:49:03 UTC,-0.3429000000000005,0.34664575315684165,368.11073221999993,1,1,0,0
479,COC1=CC(\C=C\C(=O)O[C@@]2([H])[C@@](O)([H])C[C@@](O)(C[C@]2(O)[H])C(O)=O)=CC=C1O,Phenolic acids,Hydroxycinnamic acids,4-Feruloylquinic acid,368.335,C17H20O9,,2004-08-27 00:00:00 UTC,2015-05-10 23:28:52 UTC,-0.3429000000000004,0.34664575315684165,368.11073221999993,1,1,0,0
480,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@](O)(C[C@@H](O)[C@@H]2O)C(O)=O)=CC=C1O,Phenolic acids,Hydroxycinnamic acids,3-Feruloylquinic acid,368.335,C17H20O9,,2004-08-27 00:00:00 UTC,2016-06-02 09:10:06 UTC,-0.3429000000000003,0.34664575315684165,368.11073221999993,1,1,0,0
481,[H][C@@]1(O)C[C@](O)(C[C@@]([H])(OC(=O)\C=C\C2=CC(OC)=C(O)C(OC)=C2)[C@]1([H])O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,5-Sinapoylquinic acid,398.361,C18H22O10,,2004-08-27 00:00:00 UTC,2015-05-10 23:28:52 UTC,-0.3343000000000001,0.31648008419550433,398.1212969039999,1,2,0,0
482,COC1=CC(\C=C\C(=O)O[C@@]2([H])[C@@](O)([H])C[C@@](O)(C[C@]2(O)[H])C(O)=O)=CC(OC)=C1O,Phenolic acids,Hydroxycinnamic acids,4-Sinapoylquinic acid,398.361,C18H22O10,,2004-08-27 00:00:00 UTC,2015-05-10 23:28:52 UTC,-0.3343,0.3164800841955042,398.1212969039999,1,2,0,0
483,[H][C@@]1(O)C[C@@](O)(C[C@@]([H])(OC(=O)\C=C\C2=CC(OC)=C(O)C(OC)=C2)[C@@]1([H])O)C(O)=O,Phenolic acids,Hydroxycinnamic acids,3-Sinapoylquinic acid,398.361,C18H22O10,,2004-08-27 00:00:00 UTC,2015-05-10 23:28:52 UTC,-0.3343000000000001,0.31648008419550433,398.1212969039999,1,2,0,0
484,O[C@H]1[C@H](OC(=O)\C=C\C2=CC=C(O)C(O)=C2)C[C@@](O)(C[C@H]1OC(=O)\C=C\C1=CC=C(O)C(O)=C1)C(=O)O,Phenolic acids,Hydroxycinnamic acids,"3,5-Dicaffeoylquinic acid",516.451,C25H24O12,,2004-11-18 00:00:00 UTC,2016-06-02 08:27:22 UTC,1.0295999999999998,0.15620953074410882,516.1267762079999,4,0,0,0
485,COC1=C(O)C=C(\C=C\C(O)=O)C=C1,Phenolic acids,Hydroxycinnamic acids,Isoferulic acid,194.18400000000003,C10H10O4,537-73-5,2004-11-19 13:38:28 UTC,2015-05-10 23:28:52 UTC,1.4986,0.715320210715463,194.0579088,1,1,0,0
486,OC[C@H]1O[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,Phenolic acids,Hydroxycinnamic acids,Caffeoyl glucose,342.298,C15H18O9,,2005-01-28 11:09:04 UTC,2015-05-10 23:28:52 UTC,-1.5459000000000005,0.2165289663566847,342.09508215599993,2,0,0,0
487,OC[C@H]1O[C@@H](OC2=CC=C(\C=C\C(O)=O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,Phenolic acids,Hydroxycinnamic acids,p-Coumaric acid 4-O-glucoside,326.29900000000004,C15H18O8,,2005-01-28 11:13:35 UTC,2015-05-10 23:28:52 UTC,-1.0369000000000006,0.43297117879738783,326.10016753599996,0,0,0,0
488,OCC1OC(OC2=C(O)C=C(C=CC(O)=O)C=C2)C(O)C(O)C1O,Phenolic acids,Hydroxycinnamic acids,Caffeic acid 4-O-glucoside,342.298,C15H18O9,,2005-02-04 00:00:00 UTC,2015-05-10 23:28:52 UTC,-1.3313000000000006,0.35663634288293644,342.09508215599993,1,0,0,0
